user_id,anime_id,rating
52,2924,8
52,2759,9
52,3784,10
52,227,10
52,121,10
52,5114,10
52,6421,10
52,908,10
52,430,10
52,164,10
52,932,6
52,981,8
52,412,7
52,237,10
52,1631,8
52,4246,9
52,433,8
52,416,7
52,6774,10
52,189,9
52,190,9
52,191,9
52,3247,9
52,192,9
52,963,9
52,1887,10
52,4472,10
52,3572,9
52,1262,8
52,194,9
52,1089,8
52,5030,9
52,7590,7
52,2963,10
52,3225,8
52,4195,8
52,248,8
52,3121,8
52,7593,8
52,641,8
52,642,8
52,488,8
52,4811,8
52,4156,8
52,1888,8
52,358,9
52,7897,5
52,6392,6
52,5680,8
52,7791,9
52,5914,7
52,3958,10
52,1530,8
52,667,10
52,1654,9
52,6594,10
52,572,10
52,6205,6
52,486,9
52,2175,9
52,1379,9
52,3466,9
52,8514,8
52,2403,9
52,1829,7
52,7769,8
53,3839,6
53,578,10
53,10408,10
53,431,10
53,822,6
53,5228,5
53,15059,7
53,3838,6
53,22507,8
53,18,8
53,186,7
53,187,7
53,11013,6
53,13403,6
53,249,10
53,452,9
53,185,9
53,3285,7
53,14645,5
53,12461,3
53,4551,9
53,7083,5
53,16528,7
53,20689,7
53,23115,6
53,106,7
53,5835,8
53,6726,5
53,3298,8
53,270,8
53,777,8
53,5630,8
53,6372,7
53,6637,8
53,6399,7
53,8074,6
53,934,10
53,450,8
53,10350,7
53,451,8
53,6811,9
53,1004,8
53,144,5
53,16868,5
53,14289,7
53,3470,5
53,3588,8
53,4722,8
53,25681,8
53,5262,6
53,33095,9
53,28735,9
53,441,7
53,440,8
53,1913,6
53,3809,7
53,13125,9
53,2923,7
53,33323,5
53,30709,8
53,18661,5
53,4886,6
53,5287,6
53,3731,7
53,228,9
53,1594,9
53,3713,7
53,34966,8
53,2569,8
53,14467,7
53,5680,1
53,37999,8
53,40591,8
53,7054,2
53,3010,8
53,8525,5
53,142,7
53,14713,8
53,449,8
53,13115,8
53,11663,5
53,9723,6
53,28701,9
53,27821,8
53,10087,9
53,11741,10
53,9314,5
53,18507,7
53,36704,5
53,22297,8
53,22265,8
53,120,8
53,38680,9
53,40417,9
53,122,6
53,1996,4
53,121,8
53,5114,10
53,19671,6
53,7559,5
53,6922,5
53,356,8
53,5177,7
53,17513,2
53,20919,4
53,21743,7
53,3312,6
53,6746,8
53,8408,7
53,27833,9
53,32915,8
53,23199,9
53,27831,8
53,226,3
53,376,7
53,393,6
53,2759,6
53,3784,6
53,12565,5
53,7902,7
53,6421,8
53,908,5
53,664,6
53,15417,7
53,10643,7
53,2951,7
53,6945,8
53,28977,8
53,32366,5
53,17895,6
53,8425,8
53,10504,6
53,245,8
53,23251,7
53,10793,5
53,16,8
53,1142,8
53,644,8
53,6895,8
53,9065,6
53,9969,6
53,7662,7
53,15335,8
53,18411,6
53,430,6
53,9135,7
53,123,8
53,380,5
53,381,5
53,124,4
53,7377,7
53,4725,5
53,2890,7
53,25183,7
53,31561,5
53,1829,7
53,23289,8
53,27633,7
53,1571,10
53,16918,8
53,19363,8
53,918,9
53,169,6
53,25781,8
53,19285,8
53,20767,7
53,30885,7
53,30503,7
53,20507,8
53,4477,8
53,3965,7
53,8190,7
53,7592,8
53,8038,7
53,6187,5
53,1698,9
53,1210,6
53,32,7
53,31,8
53,30,7
53,4662,5
53,5690,9
53,15959,7
53,9731,5
53,10049,6
53,853,10
53,8476,8
53,28297,7
53,32729,5
53,7079,6
53,6007,6
53,6884,5
53,5341,7
53,2966,7
53,23673,3
53,524,1
53,196,2
53,443,3
53,195,2
53,34134,6
53,30276,8
53,11083,5
53,3615,5
53,597,9
53,13585,7
53,20651,9
53,9712,6
53,5030,7
53,3881,7
53,3388,7
53,512,8
53,3875,7
53,3356,8
53,35062,9
53,28423,6
53,10893,7
53,1384,5
53,690,6
53,2034,9
53,4113,6
53,9756,8
53,11977,7
53,11979,7
53,2488,5
53,26243,7
53,585,8
53,2246,9
53,11665,9
53,10379,10
53,34591,8
53,32983,7
53,4081,9
53,1869,7
53,877,10
53,41168,8
53,2313,8
53,21329,9
53,24687,8
53,24701,9
53,21939,9
53,457,9
53,25375,8
53,19,10
53,164,5
53,2571,8
53,28223,8
53,28927,7
53,5530,6
53,469,7
53,16033,5
53,2574,5
53,6594,10
53,1691,8
53,24439,7
53,2335,6
53,7711,8
53,6045,8
53,10152,6
53,10536,5
53,32281,7
53,10460,6
53,1579,8
53,3392,6
53,5717,8
53,9656,7
53,145,7
53,1530,5
53,32542,8
53,38524,7
53,35760,8
53,25777,7
53,19391,7
53,18397,7
53,23775,7
53,16498,9
53,28447,5
53,21843,7
53,8373,7
53,23273,7
53,9793,6
53,5507,7
53,199,10
53,9220,5
53,6974,7
53,2605,7
53,28851,7
53,8129,9
53,9754,5
53,10391,5
53,1010,7
53,10825,6
53,5493,7
53,10823,5
53,1007,8
53,210,10
53,23281,8
53,13601,8
53,4795,4
53,4793,4
53,527,5
53,437,9
53,325,3
53,4013,5
53,322,7
53,1943,9
53,6896,5
53,418,8
53,31756,5
53,10824,6
53,6713,5
53,4898,8
53,6707,3
53,6163,6
53,22145,8
53,23317,8
53,6793,5
53,17819,6
53,8560,5
53,12531,8
53,957,7
53,2993,2
53,1699,3
53,5984,8
53,23421,5
53,1008,7
53,10822,6
53,10819,6
53,792,7
53,2994,7
53,16035,6
53,10418,5
53,32899,7
53,4720,4
53,9074,9
53,7647,9
53,7193,8
53,10647,5
53,37095,6
53,11266,5
53,9919,7
53,21995,5
53,9989,7
53,2810,6
53,6547,7
53,20655,5
53,11737,4
53,15085,5
53,33352,6
53,8422,5
53,11553,8
53,2816,8
53,2557,6
53,27,5
53,743,9
53,4896,7
53,4752,3
53,7058,6
53,11113,6
53,10321,4
53,1952,5
53,732,7
53,543,8
53,3457,5
53,10162,9
53,4224,9
53,30370,6
53,26449,7
53,861,9
53,3091,9
53,793,5
53,6864,8
53,4918,8
53,1562,8
53,10521,8
53,27789,6
53,23283,8
53,14075,9
53,16005,6
53,5300,9
53,19945,6
53,2404,7
53,8861,3
53,25013,7
53,25879,8
53,1023,6
53,22199,6
53,31173,8
53,30123,6
53,713,5
53,656,4
53,101,6
53,6956,8
53,2041,5
53,4154,8
53,3008,7
53,202,9
53,3009,6
53,51,8
53,513,8
53,19117,6
53,3354,6
53,523,8
53,14227,7
53,1239,7
53,1278,6
53,3076,5
53,1240,4
53,996,9
53,20787,8
53,997,6
53,889,9
53,4901,8
53,1519,8
53,7059,5
53,1686,6
53,2889,8
53,762,6
53,8440,5
53,834,5
53,531,7
53,28249,9
53,14751,7
53,530,8
53,57,6
53,22789,6
53,10030,6
53,7674,6
53,12967,3
53,6948,5
53,3901,7
53,2251,8
53,104,7
53,31128,6
53,31821,7
53,30953,6
53,5081,5
53,16866,7
53,150,10
53,405,5
53,6351,8
53,4059,8
53,1575,6
53,1953,3
53,2904,6
53,11703,6
53,4181,10
53,15633,3
53,1,10
53,2236,6
53,21353,6
53,22319,5
53,27899,6
53,31297,6
53,9479,4
53,10490,2
53,1723,6
53,14397,6
53,31043,7
53,1222,7
53,11241,5
53,14345,7
53,1689,6
53,1535,9
53,2167,9
53,2116,6
53,2120,5
53,2119,6
53,2118,6
53,2122,5
53,2121,5
53,10800,6
53,1674,6
53,31733,6
53,740,8
53,8211,3
53,5712,9
53,2150,9
53,1279,8
53,849,1
53,5,7
53,4037,6
53,1482,10
53,32370,6
53,61,7
53,6747,5
53,6880,7
53,2748,6
53,6573,7
53,7338,9
53,4182,8
53,2025,10
53,182,6
53,8915,3
54,33486,8
54,23289,7
54,33475,8
54,1689,8
54,14741,7
54,18671,7
54,16706,7
54,10805,7
54,7593,7
54,28851,9
54,21855,8
54,11843,8
54,28121,9
54,32801,8
54,356,7
54,10087,8
54,24439,8
54,32574,8
54,34825,8
54,32281,9
54,1579,8
54,813,9
54,15809,8
54,5060,7
54,8479,7
54,31964,8
54,31043,9
54,34636,8
54,5081,10
54,12291,6
54,31646,9
54,5525,7
54,14967,6
54,15117,7
54,10080,8
54,8525,8
54,35639,7
54,35413,7
54,21405,8
54,30300,7
54,15451,7
54,24703,5
54,11617,7
54,15195,7
54,30413,9
54,24277,8
54,10719,6
54,12189,10
54,28725,8
54,35507,8
54,33926,9
54,34300,8
54,29803,8
54,19369,8
54,853,7
54,19221,7
54,13659,6
54,8769,7
54,30276,9
54,32603,6
54,28819,7
54,4477,8
54,5690,8
54,1698,8
54,30296,7
54,11597,9
54,18897,8
54,31404,8
54,36038,8
54,15689,9
54,34580,7
54,17074,9
54,33487,7
54,14833,9
54,18153,8
54,15379,6
54,16782,9
54,32937,9
54,30831,10
54,31952,7
54,27787,8
54,18179,8
54,31240,10
54,32951,9
54,23847,8
54,14813,9
54,33094,7
54,21085,5
54,34902,8
54,34822,9
54,14227,8
54,27899,6
54,2369,6
54,8311,8
54,6444,8
54,32093,7
54,22319,8
54,33502,9
54,23277,8
54,30727,8
54,12531,8
54,32542,8
54,13759,9
54,35369,9
54,14289,7
54,5717,8
54,33836,6
54,23273,10
54,28069,9
54,28171,8
55,9936,7
55,10397,8
55,10213,7
55,2034,9
55,10465,6
55,10845,5
55,5205,9
55,9014,7
55,11771,9
55,13367,8
55,16001,9
55,11887,9
55,12175,8
55,8876,7
55,7593,7
55,9656,9
55,6045,9
55,3229,7
55,6205,8
55,469,7
55,5204,8
55,7148,6
55,11761,6
55,11179,8
55,3342,9
55,14663,7
55,10611,7
55,30296,9
55,2993,7
55,4214,7
55,64,7
55,11499,8
55,6203,7
55,6500,8
55,11751,8
55,355,8
55,2787,8
55,154,7
55,16498,10
55,169,8
55,12367,6
55,79,9
55,4282,7
55,10620,9
55,5530,8
55,1569,8
55,15315,8
55,11021,8
55,13833,7
55,20,8
55,10075,9
55,4134,8
55,8246,7
55,10589,7
55,12467,7
55,15689,9
55,11597,8
55,11933,9
55,6324,8
55,9999,7
55,4155,10
55,460,6
55,14199,7
55,9988,8
55,4280,9
55,21881,8
55,3782,8
55,6747,8
55,12549,8
55,11703,8
55,1818,9
55,4975,3
55,10578,7
55,1614,8
55,2116,6
55,4535,8
55,6479,7
55,5116,7
55,12293,9
55,11103,8
55,1536,8
55,14345,8
55,11241,9
55,357,7
55,10719,7
55,10490,8
55,8247,8
55,2889,8
55,269,9
55,11285,7
55,223,8
55,7059,7
55,225,6
55,813,9
55,257,6
55,7088,7
55,10079,8
55,11005,7
55,8768,6
55,9515,8
55,8074,9
55,13357,7
55,11617,9
55,270,8
55,13161,9
55,3299,7
55,13411,7
55,10793,10
55,2494,6
55,4725,8
55,71,9
55,9367,9
55,6922,9
55,356,8
55,12565,7
55,1250,9
55,226,9
55,987,6
55,3783,9
55,1498,8
55,10396,7
55,22319,8
55,14227,8
55,4224,9
55,8861,7
55,550,7
55,481,9
55,1894,6
55,1195,8
55,11319,9
55,1840,9
55,3712,9
55,14075,9
55,16005,9
55,9041,8
55,10794,8
55,5781,8
55,3731,7
55,9750,6
55,7054,10
55,8525,8
55,14713,9
55,3503,7
55,2593,9
55,5734,7
55,13535,8
55,12445,9
55,14289,9
55,9513,8
55,5081,7
55,8516,8
55,6347,8
55,7817,7
55,12581,7
55,12967,7
55,7647,7
55,11266,6
55,9919,8
55,11235,8
55,8676,9
55,4744,6
55,102,8
55,394,7
55,53,7
55,11759,9
55,6682,6
55,9332,8
55,7858,7
55,9790,8
55,3470,8
55,855,8
55,11757,10
55,317,9
55,8407,8
55,5958,8
56,486,9
56,759,8
56,1303,8
56,25777,9
56,12477,9
56,31240,8
56,32606,6
56,30276,9
56,33674,9
56,19815,7
56,467,8
56,43,8
56,30831,9
56,16498,9
56,1205,8
56,570,5
56,468,7
56,226,8
56,33206,9
56,813,8
56,223,8
56,1818,9
56,47,9
57,853,9
57,196,7
57,195,8
57,30,7
57,3535,9
57,597,8
57,20,8
57,7,8
57,93,8
57,165,9
57,96,8
57,98,7
57,273,7
57,1088,9
57,97,8
57,323,9
57,758,8
57,24,10
57,980,8
57,177,9
57,27,7
57,2001,7
57,4382,4
57,849,10
57,237,10
57,873,8
57,883,7
57,392,10
57,5681,10
57,3588,7
57,517,10
57,846,10
57,205,9
57,46,8
57,1601,7
57,52,8
57,48,8
57,218,10
57,73,9
57,71,8
57,120,9
57,227,10
57,2759,8
57,992,9
57,813,10
57,1535,10
57,2025,9
57,61,7
57,121,5
57,5,8
57,2904,10
57,1575,10
57,1818,9
57,60,7
57,59,8
57,219,8
57,4177,5
57,66,10
57,857,10
57,306,8
57,1,9
57,5114,10
57,113,10
57,264,10
57,248,9
57,8074,10
57,5258,10
57,263,10
57,387,8
57,267,9
57,430,6
57,185,9
57,145,10
57,5680,8
57,187,7
57,186,10
58,9919,7
58,5835,9
58,6726,9
58,15809,9
58,10408,5
58,431,9
58,17895,9
58,14467,7
58,14713,8
58,18661,8
58,25681,8
58,6045,8
58,9656,8
58,32281,10
58,4898,8
58,10620,8
58,20507,10
58,7054,8
58,19363,8
58,1281,10
58,30825,8
58,15605,7
58,2167,8
58,4181,10
58,29976,8
58,16592,8
58,6880,7
58,1535,10
58,6746,9
58,356,7
58,9989,9
58,22297,7
58,28701,7
58,120,9
58,31173,9
58,30123,8
58,30503,10
58,21995,7
58,16918,8
58,20457,8
58,23673,8
58,14921,7
58,32729,10
58,3457,7
58,4224,10
58,523,7
58,14227,8
58,14289,9
58,32899,8
58,16498,7
58,199,8
58,205,9
58,4214,8
58,2993,9
58,3470,7
59,30831,8
59,32937,8
59,38040,8
59,35677,10
59,17265,8
59,23399,4
59,35062,6
59,10620,8
59,16762,7
59,28851,9
59,18897,7
59,23321,8
59,37475,6
59,40839,8
59,39547,9
59,38000,6
59,37621,7
59,38993,8
59,35860,8
59,27787,6
59,40591,9
59,37999,9
59,6862,8
59,7791,8
59,9617,8
59,18753,7
59,23847,8
59,33161,8
59,32281,10
59,19815,8
59,14813,8
59,35073,8
59,37779,8
59,8675,8
59,199,8
59,23273,9
59,16498,8
59,25777,7
59,35760,7
59,38524,8
59,28171,7
59,35790,8
59,38826,7
59,37430,7
59,45753,6
59,4224,7
59,37521,7
59,32282,7
59,35788,7
59,36949,7
59,39940,7
59,11757,6
59,21881,6
59,31765,6
59,20021,4
59,21647,9
59,16417,7
59,38329,10
59,38938,9
59,37450,10
59,37675,8
59,29803,8
59,37976,8
59,31665,8
59,31096,6
59,5680,8
59,39468,8
59,35678,7
59,31988,9
59,27989,9
59,15809,8
59,37349,7
59,39792,8
59,38145,8
59,16934,7
59,121,7
59,18671,7
59,14741,8
59,10800,8
59,41468,6
59,31043,8
59,37171,7
59,38753,7
59,27601,6
59,33506,7
59,9919,7
61,5178,10
61,18507,10
61,22265,10
61,122,8
61,33222,7
61,9761,10
61,120,10
61,30778,10
61,34106,9
61,22043,10
61,6702,10
61,2030,8
61,25567,10
61,23333,10
61,25389,9
61,14837,9
61,121,9
61,12049,10
61,5114,10
61,34403,7
61,2890,8
61,3298,10
61,15809,10
61,747,9
61,20689,8
61,16528,10
61,6895,10
61,15613,10
61,903,9
61,33378,9
61,27945,10
61,23251,10
61,1571,8
61,484,10
61,23289,10
61,18229,9
61,33392,10
61,35222,10
61,123,10
61,901,9
61,31610,9
61,8086,10
61,30782,9
61,22789,7
61,32664,10
61,36649,10
61,7817,8
61,30205,10
61,24833,10
61,11111,8
61,3043,10
61,15085,10
61,30370,10
61,25013,10
61,30123,9
61,230,7
61,34777,8
61,33964,8
61,32998,9
61,27727,8
61,21743,10
61,22547,10
61,269,10
61,35988,10
61,1482,10
61,15109,10
61,15037,9
61,289,7
61,11703,10
61,4450,10
61,60,10
61,59,10
61,31109,10
61,31478,10
61,15605,5
61,11241,10
61,8247,10
61,4835,8
61,2889,9
61,1686,8
61,18767,10
61,4713,10
61,32867,10
61,9865,10
61,30240,8
61,32485,8
61,28423,10
61,251,10
61,17819,10
61,5060,10
61,6163,8
61,31812,10
61,9136,10
61,6707,10
61,907,10
61,4898,10
61,8129,10
61,28623,9
61,146,9
61,15439,10
61,5678,7
61,32262,8
61,2993,10
61,4214,9
61,34501,10
61,2168,10
61,11771,10
61,36259,10
61,326,10
61,26243,10
61,1810,9
61,21105,10
61,2034,8
61,36902,10
61,19257,7
61,35828,8
61,3656,8
61,30307,10
61,877,10
61,30016,10
61,3615,7
61,20507,10
61,30503,10
61,30885,9
61,20767,8
61,30276,9
61,31772,9
61,31704,9
61,23673,10
61,24211,10
61,8476,8
61,853,10
61,19369,8
61,34839,8
61,24,8
61,6793,9
61,34240,10
61,21563,10
61,14713,10
61,25681,10
61,16009,8
61,16035,10
61,32995,10
61,553,10
61,1562,10
61,36754,10
61,28677,9
61,35968,10
61,4415,8
61,32899,10
61,4752,7
61,3457,8
61,10321,10
61,18139,10
61,20021,10
61,37779,10
61,31765,10
61,7054,10
61,14467,10
61,7337,10
61,8479,10
61,10497,10
61,15195,10
61,21075,10
61,17273,10
61,28607,10
61,31997,10
61,16904,9
61,31158,10
61,12461,7
61,431,10
61,509,9
61,20457,10
61,11013,10
61,3731,7
61,1594,9
61,35076,10
61,2104,10
61,21881,10
61,32542,8
61,3588,10
61,22101,10
61,5958,9
61,27441,7
61,100,10
61,7662,7
61,28171,10
61,11757,10
62,3447,10
62,14349,9
62,19489,9
62,15689,8
62,164,9
62,323,8
62,467,10
62,17074,10
62,4672,10
62,21659,8
62,16782,8
62,22535,9
62,10165,9
62,18679,9
62,33,9
62,31933,10
62,26055,10
62,20899,10
62,14719,10
62,570,9
62,43,9
62,11597,10
62,437,8
62,770,7
62,6,9
62,4106,9
62,28025,10
62,5365,7
62,32681,8
62,8861,6
62,759,9
62,3287,1
62,4565,10
62,4107,10
62,2001,10
62,205,9
62,114,9
62,32542,10
62,15771,9
62,2006,6
62,481,6
62,23283,6
62,6675,10
62,10711,10
62,1943,10
62,30276,10
62,10408,8
62,34542,9
62,270,9
62,8074,8
62,13709,8
62,47,7
62,9989,7
62,5081,10
62,10218,8
62,12113,8
62,12115,8
62,1,10
62,1292,8
62,11843,10
62,14353,9
62,28223,9
62,3702,10
62,227,10
62,268,10
62,21855,8
62,5,10
62,15809,9
63,32182,9
63,20507,8
63,6512,6
63,30276,10
63,2966,6
63,28497,6
63,199,8
63,24833,9
63,20787,6
63,2251,7
63,6547,9
63,22199,9
63,23273,10
63,20555,4
63,3588,7
63,10620,8
63,889,7
63,6205,6
63,2904,10
63,28825,7
63,11285,6
63,2001,8
63,849,7
63,10490,6
63,31964,9
63,10578,5
63,16157,5
63,8277,5
63,14741,8
63,226,8
63,5114,10
63,10793,7
63,20583,8
63,15809,10
63,5060,8
63,8074,6
63,1575,9
63,22319,8
64,9513,10
64,30458,9
64,21939,10
64,24701,10
64,20,10
64,442,10
64,936,10
64,2144,10
64,2472,10
64,4437,9
64,6325,9
64,8246,10
64,10589,10
64,13667,10
64,4081,8
64,10379,9
64,12467,7
64,6030,6
64,18897,7
64,19369,10
64,14749,10
64,7769,10
64,5341,9
64,2966,9
64,10219,9
64,457,9
64,9587,8
64,12859,10
64,4155,10
64,6324,8
64,6512,8
64,20507,9
64,11597,8
64,14199,8
64,29803,10
64,30307,9
64,8460,10
64,6166,7
64,16518,7
64,10447,7
64,21995,9
64,11111,10
64,15039,10
64,9989,10
64,6547,9
64,16642,9
64,25013,10
64,5081,10
64,23233,8
64,102,10
64,9201,10
64,857,10
64,25397,9
64,6682,10
64,10620,10
64,20541,10
64,14527,8
64,11761,8
64,10110,10
64,10397,10
64,16762,10
64,14833,10
64,19769,8
64,14513,9
64,18115,10
64,24455,9
64,17247,8
64,2034,9
64,16890,10
64,9618,7
64,31138,9
64,5530,10
64,14813,10
64,16742,7
64,19151,8
64,11113,9
64,10162,10
64,25157,10
64,27,6
64,23701,10
64,4224,10
64,14227,8
64,16011,10
64,16498,10
64,27899,9
64,22319,10
64,4654,8
64,13663,9
64,16870,10
64,7662,7
64,79,10
64,5702,8
64,22101,10
64,3588,9
64,18277,10
64,23847,10
64,14289,10
64,21881,9
64,27891,7
64,21647,8
64,12445,10
64,14189,10
64,5734,9
64,11757,10
64,26243,9
64,20359,9
64,24627,9
64,6896,9
64,11179,10
64,17875,9
64,10588,10
64,27775,9
64,6201,9
64,6114,10
64,28497,9
64,2993,9
64,4214,9
64,21561,9
64,10156,9
64,17777,10
64,13759,10
64,11499,9
64,22663,8
64,21033,9
64,8861,7
64,9331,8
64,392,10
64,18677,8
64,2404,7
64,3354,7
64,28677,9
64,21843,9
64,23273,10
64,5277,9
64,4063,9
64,20847,8
64,8675,9
64,22877,7
64,7724,6
64,29998,7
64,22199,10
64,23321,9
64,27821,10
64,28701,10
64,22297,10
64,6922,10
64,356,9
64,9982,10
64,12049,9
64,8536,8
64,6702,10
64,6746,10
64,28121,10
64,5072,6
64,2795,6
64,9330,9
64,1726,10
64,8086,8
64,1250,9
64,28223,10
64,9347,8
64,18001,10
64,8516,8
64,10793,8
64,29095,9
64,17729,8
64,8425,7
64,2494,9
64,17895,10
64,9367,9
64,21431,9
64,27633,7
64,23289,7
64,28907,10
64,28779,8
64,21521,8
64,5114,10
64,121,9
64,18411,10
64,1535,10
64,19163,9
64,15583,9
64,24973,10
64,21405,10
64,14967,9
64,10719,9
64,18441,10
64,11633,10
64,8247,10
64,11241,9
64,4835,9
64,1519,8
64,889,8
64,68,9
64,20787,10
64,1498,10
64,13535,10
64,10396,9
64,269,10
64,14345,8
64,1536,10
64,10163,8
64,2025,9
64,16592,10
64,6747,7
64,12549,7
64,1482,9
64,15037,10
64,11703,8
64,1818,9
64,4059,9
64,6351,9
64,4181,10
64,2167,10
64,16914,8
64,4186,9
64,60,10
64,10578,9
64,12293,8
64,11785,9
64,15699,9
64,13161,7
64,15809,8
64,17745,8
64,14713,9
64,16009,10
64,20423,10
64,10568,8
64,19685,8
64,3503,9
64,2593,10
64,587,8
64,24439,8
64,2927,9
64,22535,10
64,5042,8
64,7054,8
64,7593,8
64,16001,9
64,13367,7
64,8841,9
64,10790,9
64,16782,10
64,15379,10
64,3358,8
64,4898,8
64,6707,8
64,18153,10
64,10456,7
64,7148,8
64,17265,9
64,11887,9
64,24873,8
64,6594,10
64,12413,10
64,270,10
64,15225,9
64,8630,7
64,5630,8
64,11617,10
64,24703,10
64,15451,10
64,30300,10
64,12729,10
64,13357,10
64,8074,10
64,10408,10
64,8277,9
64,13331,10
64,23775,8
64,29785,10
64,10934,8
64,9750,9
64,25429,7
64,18247,10
64,9041,10
64,25159,6
64,7088,9
64,11013,8
64,249,9
64,6811,10
65,34096,10
65,1,10
65,38668,10
65,1535,8
65,36649,10
65,37520,8
65,38691,10
65,918,10
65,205,10
65,35843,10
65,28977,10
65,11061,10
65,14719,10
65,20899,10
65,26055,10
65,31933,10
65,15417,10
65,37991,10
65,9969,10
65,32182,10
65,30,9
65,10165,10
65,437,9
65,37522,8
65,39761,10
65,11771,10
65,16916,9
66,22199,8
66,6609,7
66,4722,8
66,199,10
66,11123,9
66,9926,9
66,4021,8
66,5774,7
66,10810,7
66,4069,7
66,907,6
66,326,8
66,853,8
66,10161,8
66,20,7
66,3057,6
66,149,7
66,21105,7
66,6707,7
66,4898,9
66,11771,8
66,4050,7
66,10790,8
66,3470,8
66,8841,8
66,1532,7
66,8986,8
66,392,8
66,482,7
66,481,7
66,550,7
66,34467,5
66,31994,6
66,22537,7
66,19383,8
66,553,7
66,1562,9
66,15933,7
66,19251,7
66,12711,7
66,10321,7
66,7058,8
66,13679,7
66,508,7
66,687,7
66,8449,7
66,12695,7
66,3574,7
66,32684,7
66,8634,7
66,5525,8
66,1604,10
66,225,8
66,223,8
66,27417,6
66,17513,6
66,1535,9
66,16602,5
66,16592,8
66,3202,5
66,1482,9
66,59,7
66,6033,8
66,3389,7
66,11285,7
66,3375,7
66,20543,7
66,28805,9
66,1946,6
66,10647,8
66,11266,9
66,11737,9
66,9919,10
66,3359,7
66,15605,7
66,813,8
66,1498,8
66,18507,6
66,6702,8
66,14713,8
66,21563,7
66,7054,8
66,4814,8
66,11013,8
66,431,10
66,8074,8
66,11077,9
66,777,9
66,270,9
66,3092,8
66,747,7
66,8533,6
66,507,7
66,243,7
66,132,7
66,850,7
66,2238,9
66,121,7
66,6728,6
66,120,8
67,20787,10
67,22547,7
67,269,9
67,21405,9
67,14345,8
67,1689,9
67,59,10
67,21677,7
67,4975,10
67,1311,7
67,596,8
67,22789,10
67,2167,9
67,12293,8
67,27663,9
67,22199,10
67,9919,10
67,1575,10
67,5525,10
67,5762,6
67,25397,7
67,11759,9
67,4744,7
67,21185,10
67,5772,8
67,8577,9
67,16201,6
67,19429,9
67,6547,10
67,9989,10
67,24833,9
67,6987,9
67,14075,9
67,2904,10
67,12549,8
67,21561,9
67,28497,8
67,13599,9
67,23309,8
67,19315,3
67,13601,8
67,20159,10
67,13057,4
67,13659,10
67,8769,10
67,12355,9
67,10380,6
67,9308,6
67,6893,7
67,30276,8
67,20507,9
67,19815,10
67,32,10
67,30,9
67,13667,9
67,10589,10
67,8246,10
67,6325,10
67,4437,10
67,2472,10
67,1735,8
67,2144,9
67,936,9
67,442,9
67,11499,10
67,20,10
67,13055,9
67,21033,8
67,5764,9
67,3712,10
67,1840,10
67,11319,10
67,1195,10
67,23283,9
67,4752,10
67,8422,10
67,3457,10
67,4224,10
67,14227,9
67,27899,8
67,22319,8
67,16870,7
67,21881,9
67,11757,10
67,19841,7
67,9253,10
67,22101,10
67,19775,9
67,1633,5
67,13125,10
67,25777,7
67,23775,7
67,16498,10
67,23273,10
67,154,9
67,22273,9
67,11763,6
67,22663,7
67,11703,9
67,23755,9
67,10620,9
67,270,9
67,20583,9
67,10793,10
67,881,10
67,133,8
67,17895,9
67,21431,9
67,23079,7
67,19363,9
67,16918,8
67,28907,7
67,384,8
67,25183,7
67,4725,9
67,21521,4
67,5114,10
67,9367,7
67,22265,9
67,18507,7
67,6702,10
67,10851,3
67,10779,6
67,226,8
67,6033,8
67,223,9
67,1535,10
67,19163,8
67,15583,9
67,16592,8
67,11617,10
67,16067,9
67,24703,7
67,8074,8
67,21603,7
67,11761,4
67,29575,5
67,21863,9
67,9936,7
67,20785,8
67,17265,10
67,2841,7
67,17541,5
67,11887,10
67,7593,9
67,21659,9
67,18679,9
67,16668,8
67,21327,8
67,22123,5
67,11013,8
67,187,8
67,186,8
67,18,7
67,185,8
67,12189,9
67,19951,9
67,13271,9
67,11061,10
67,10408,7
67,11005,7
67,20853,7
67,22835,7
67,15451,10
67,395,9
67,7817,9
68,2683,10
68,9735,10
68,4224,10
68,3269,9
68,101,10
68,1222,10
68,232,9
68,831,10
68,2167,10
68,1194,10
68,918,10
68,50,10
68,10643,10
68,7472,10
68,6945,10
68,2966,10
68,16498,10
68,2034,10
68,22319,10
68,4884,10
68,2951,10
68,3588,10
68,1860,10
70,30346,8
70,26213,6
70,39792,6
70,32901,4
70,18507,8
70,36704,8
70,22265,7
70,28825,6
70,35222,8
70,39533,8
70,20583,7
70,431,9
70,3092,6
70,37999,7
70,37520,10
70,2890,6
70,1535,9
70,36896,6
70,33028,7
70,9989,7
70,11111,8
70,24833,6
70,34618,6
70,31043,5
70,31964,8
70,33486,8
70,36456,8
70,38408,6
70,40591,9
70,31478,7
70,32867,9
70,33071,8
70,14741,7
70,34382,6
70,34103,9
70,32189,8
70,16592,4
70,40221,7
70,38680,9
70,22535,8
70,34612,8
70,40542,8
70,38249,7
70,199,9
70,38000,8
70,25777,8
70,35760,8
70,19469,7
70,38524,8
70,34152,8
70,32093,9
70,22319,7
70,6211,8
70,523,8
70,28677,7
70,32995,8
70,9253,9
70,33255,8
70,16498,8
70,35848,8
70,39582,3
70,31240,7
70,28851,9
70,6707,7
70,22145,8
70,21105,5
70,164,8
70,30,10
70,33206,8
70,40515,5
70,32,8
70,527,5
70,31704,6
70,4898,8
